name,lat,lon,date,monthly_avg_daily_output,monthly_total_output
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2017-08,4.5,139.5
S Solar Power Station,24.3240137178343,120.7387058252,2017-08,3.67,113.77
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2017-08,2.39,74.09
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2017-08,4.43,137.32999999999998
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2017-08,3.76,116.55999999999999
S Solar Power Station,22.8375855805298,120.250083741324,2017-08,3.91,121.21000000000001
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2017-08,3.87,119.97
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2017-08,4.09,126.78999999999999
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2017-08,3.34,103.53999999999999
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2017-08,4.04,125.24
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2017-09,3.73,111.9
S Solar Power Station,24.9681412107777,121.195915707992,2017-09,3.73,111.9
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2017-09,3.4,102.0
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2017-09,2.76,82.8
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2017-09,3.58,107.4
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2017-09,4.21,126.3
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2017-09,4.31,129.29999999999998
S Solar Power Station,24.3240137178343,120.7387058252,2017-09,3.79,113.7
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2017-09,2.43,72.9
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2017-09,4.4,132.0
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2017-09,4.26,127.8
S Solar Power Station,22.8375855805298,120.250083741324,2017-09,4.24,127.2
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2017-09,4.36,130.8
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2017-09,3.89,116.7
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2017-09,3.25,97.5
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2017-09,3.5,105.0
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2017-10,3.08,95.48
S Solar Power Station,24.9681412107777,121.195915707992,2017-10,2.89,89.59
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2017-10,3.3,102.3
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2017-10,2.6,80.60000000000001
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2017-10,3.65,113.14999999999999
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2017-10,3.55,110.05
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2017-10,3.46,107.26
S Solar Power Station,24.3240137178343,120.7387058252,2017-10,3.88,120.28
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2017-10,2.08,64.48
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2017-10,4.08,126.48
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2017-10,4.06,125.85999999999999
S Solar Power Station,22.8375855805298,120.250083741324,2017-10,3.98,123.38
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2017-10,3.4,105.39999999999999
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2017-10,2.95,91.45
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2017-10,2.63,81.53
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2017-10,3.76,116.55999999999999
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2017-11,1.73,51.9
S Solar Power Station,24.9681412107777,121.195915707992,2017-11,1.78,53.4
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2017-11,2.39,71.7
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2017-11,2.05,61.49999999999999
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2017-11,2.82,84.6
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2017-11,2.68,80.4
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2017-11,2.6,78.0
S Solar Power Station,24.3240137178343,120.7387058252,2017-11,2.88,86.39999999999999
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2017-11,1.37,41.1
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2017-11,3.36,100.8
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2017-11,3.12,93.60000000000001
S Solar Power Station,22.8375855805298,120.250083741324,2017-11,3.23,96.9
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2017-11,3.03,90.89999999999999
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2017-11,2.06,61.800000000000004
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2017-11,1.42,42.599999999999994
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2017-11,2.02,60.6
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2017-12,2.02,62.62
S Solar Power Station,24.9681412107777,121.195915707992,2017-12,1.98,61.38
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2017-12,2.14,66.34
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2017-12,1.81,56.11
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2017-12,2.59,80.28999999999999
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2017-12,2.56,79.36
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2017-12,2.71,84.01
S Solar Power Station,24.3240137178343,120.7387058252,2017-12,2.84,88.03999999999999
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2017-12,1.17,36.269999999999996
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2017-12,3.02,93.62
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2017-12,2.8,86.8
S Solar Power Station,22.8375855805298,120.250083741324,2017-12,3.02,93.62
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2017-12,2.97,92.07000000000001
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2017-12,2.22,68.82000000000001
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2017-12,1.93,59.83
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2017-12,2.52,78.12
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2018-01,2.4,74.39999999999999
S Solar Power Station,24.9681412107777,121.195915707992,2018-01,2.22,68.82000000000001
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2018-01,2.27,70.37
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2018-01,1.63,50.529999999999994
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2018-01,2.45,75.95
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2018-01,2.5,77.5
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2018-01,2.49,77.19000000000001
S Solar Power Station,24.3240137178343,120.7387058252,2018-01,2.77,85.87
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2018-01,1.09,33.79
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2018-01,3.14,97.34
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2018-01,2.95,91.45
S Solar Power Station,22.8375855805298,120.250083741324,2018-01,2.86,88.66
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2018-01,3.45,106.95
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2018-01,2.36,73.16
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2018-01,1.76,54.56
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2018-01,2.18,67.58
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2018-02,2.01,56.279999999999994
S Solar Power Station,24.9681412107777,121.195915707992,2018-02,1.75,49.0
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2018-02,2.19,61.32
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2018-02,1.69,47.32
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2018-02,2.52,70.56
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2018-02,2.72,76.16000000000001
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2018-02,2.31,64.68
S Solar Power Station,24.3240137178343,120.7387058252,2018-02,2.79,78.12
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2018-02,1.16,32.48
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2018-02,3.35,93.8
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2018-02,3.08,86.24000000000001
S Solar Power Station,22.8375855805298,120.250083741324,2018-02,2.69,75.32
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2018-02,3.44,96.32
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2018-02,2.45,68.60000000000001
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2018-02,1.46,40.879999999999995
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2018-02,2.47,69.16000000000001
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2018-03,3.66,113.46000000000001
S Solar Power Station,24.9681412107777,121.195915707992,2018-03,3.48,107.88
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2018-03,3.46,107.26
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2018-03,2.42,75.02
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2018-03,3.35,103.85000000000001
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2018-03,4.12,127.72
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2018-03,3.86,119.66
S Solar Power Station,24.3240137178343,120.7387058252,2018-03,4.17,129.27
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2018-03,1.92,59.519999999999996
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2018-03,4.37,135.47
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2018-03,4.91,152.21
S Solar Power Station,22.8375855805298,120.250083741324,2018-03,3.93,121.83
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2018-03,4.38,135.78
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2018-03,4.26,132.06
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2018-03,2.85,88.35000000000001
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2018-03,3.28,101.67999999999999
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2018-04,3.81,114.3
S Solar Power Station,24.9681412107777,121.195915707992,2018-04,3.18,95.4
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2018-04,3.12,93.60000000000001
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2018-04,2.69,80.7
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2018-04,3.11,93.3
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2018-04,3.82,114.6
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2018-04,4.0,120.0
S Solar Power Station,24.3240137178343,120.7387058252,2018-04,3.65,109.5
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2018-04,1.98,59.4
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2018-04,4.17,125.1
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2018-04,4.39,131.7
S Solar Power Station,22.8375855805298,120.250083741324,2018-04,4.12,123.60000000000001
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2018-04,4.2,126.0
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2018-04,4.29,128.7
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2018-04,3.46,103.8
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2018-04,3.18,95.4
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2018-05,4.58,141.98
S Solar Power Station,24.9681412107777,121.195915707992,2018-05,4.01,124.30999999999999
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2018-05,3.77,116.87
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2018-05,3.43,106.33
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2018-05,3.73,115.63
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2018-05,4.24,131.44
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2018-05,4.5,139.5
S Solar Power Station,24.3240137178343,120.7387058252,2018-05,4.02,124.61999999999999
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2018-05,2.3,71.3
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2018-05,4.83,149.73
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2018-05,4.84,150.04
S Solar Power Station,22.8375855805298,120.250083741324,2018-05,4.5,139.5
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2018-05,4.54,140.74
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2018-05,5.06,156.85999999999999
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2018-05,3.9,120.89999999999999
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2018-05,3.93,121.83
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2018-06,3.72,111.60000000000001
S Solar Power Station,24.9681412107777,121.195915707992,2018-06,3.22,96.60000000000001
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2018-06,3.48,104.4
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2018-06,2.83,84.9
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2018-06,3.14,94.2
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2018-06,3.66,109.80000000000001
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2018-06,3.99,119.7
S Solar Power Station,24.3240137178343,120.7387058252,2018-06,3.64,109.2
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2018-06,1.68,50.4
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2018-06,3.75,112.5
Xingda Power Plant Solar Power Station,22.8533278231475,120.201913208534,2018-06,3.82,114.6
S Solar Power Station,22.8375855805298,120.250083741324,2018-06,3.4,102.0
3rd Nuclear Power Plants Solar Power Station,21.9582349300536,120.751731549009,2018-06,3.61,108.3
Penghu jianshan Solar Power Station,23.5656798008946,119.660719115703,2018-06,3.78,113.39999999999999
Penghu Qimei Solar Power Station,23.2043617054284,119.441544822015,2018-06,2.98,89.4
Kinmen Jinsha Solar Power Station,24.4914383049361,118.44936870515,2018-06,3.03,90.89999999999999
Datang Power Plant Solar Power Station,25.03079922,121.0522943,2018-07,4.18,129.57999999999998
S Solar Power Station,24.9681412107777,121.195915707992,2018-07,3.08,95.48
Central Storage and Transportation Center Solar Power Station,24.3186573666099,120.734573899549,2018-07,3.49,108.19000000000001
Dongshi Xinbogong Solar Power Station,24.1856376237957,120.836273237629,2018-07,2.53,78.42999999999999
Zhuolan Hostel Solar Power Station,24.2987001695644,120.843935497117,2018-07,2.73,84.63
Taichung Power Plant Solar Power Station,24.2150834430095,120.492476304643,2018-07,3.97,123.07000000000001
Taichung Longjing Solar Power Station,24.2102245769662,120.49448046919,2018-07,3.57,110.67
S Solar Power Station,24.3240137178343,120.7387058252,2018-07,3.5,108.5
Chiayi Minxiong Solar Power Station,23.5355599830273,120.425556791059,2018-07,1.78,55.18
Yongan Salt Flats Solar Power Station,22.8390146694933,120.207237920011,2018-07,4.19,129.89000000000001
